listing_id,district_id,district_name,borough,inside_ringbahn,year,listing_date,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold
746,8,Pankow,Pankow,False,2023,2023-09-10,Apartment,True,41.5,640.65,778.37,15.44
747,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-03-02,Apartment,True,49.5,932.6,1089.44,18.84
748,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-10-14,Apartment,False,84.9,996.74,1255.72,11.74
749,4,Lichtenberg,Lichtenberg,False,2023,2023-06-03,Room,False,23.7,313.66,428.71,13.23
750,12,Wedding,Mitte,True,2023,2023-10-19,Apartment,False,40.7,508.3,634.73,12.49
751,8,Pankow,Pankow,False,2023,2023-09-03,Apartment,False,44.7,581.98,742.01,13.02
752,6,Moabit,Mitte,True,2023,2023-10-02,Apartment,False,59.1,852.52,1062.49,14.43
753,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-10-17,Apartment,False,81.4,1158.16,1420.18,14.23
754,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-07-01,Apartment,False,35.9,433.93,543.37,12.09
755,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-10-20,Apartment,True,36.6,818.14,946.54,22.35
756,8,Pankow,Pankow,False,2023,2023-06-11,Room,False,26.1,391.0,534.74,14.98
757,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-06-04,Room,False,21.0,284.0,416.34,13.52
758,9,Prenzlauer Berg,Pankow,True,2023,2023-09-17,Apartment,True,53.7,1007.5,1159.65,18.76
759,5,Mitte,Mitte,True,2023,2023-09-26,Apartment,False,42.7,749.64,885.64,17.56
760,7,Neukölln,Neukölln,True,2023,2023-03-09,Apartment,True,78.6,1520.55,1784.57,19.35
761,9,Prenzlauer Berg,Pankow,True,2023,2023-01-23,Apartment,False,70.7,1205.22,1399.91,17.05
762,4,Lichtenberg,Lichtenberg,False,2023,2023-12-04,Apartment,False,51.7,640.45,787.42,12.39
763,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-04-09,Room,False,18.4,274.13,400.57,14.9
764,7,Neukölln,Neukölln,True,2023,2023-01-08,Room,True,20.2,361.57,485.88,17.9
765,8,Pankow,Pankow,False,2023,2023-05-26,Apartment,True,62.1,933.45,1156.94,15.03
766,8,Pankow,Pankow,False,2023,2023-08-30,Room,True,22.6,380.36,498.21,16.83
767,4,Lichtenberg,Lichtenberg,False,2023,2023-10-31,Room,False,15.2,205.45,349.16,13.52
768,4,Lichtenberg,Lichtenberg,False,2023,2023-12-10,Apartment,False,65.8,736.77,966.13,11.2
769,12,Wedding,Mitte,True,2023,2023-12-24,Room,False,24.7,374.72,490.9,15.17
770,6,Moabit,Mitte,True,2023,2023-03-15,Room,True,23.0,465.09,619.73,20.22
771,8,Pankow,Pankow,False,2023,2023-06-16,Room,True,16.6,301.21,451.95,18.15
772,6,Moabit,Mitte,True,2023,2023-06-28,Apartment,True,40.6,731.08,853.04,18.01
773,8,Pankow,Pankow,False,2023,2023-10-12,Apartment,False,55.3,705.51,862.91,12.76
774,4,Lichtenberg,Lichtenberg,False,2023,2023-03-23,Room,True,20.5,335.06,458.03,16.34
775,6,Moabit,Mitte,True,2023,2023-06-25,Room,True,25.4,513.81,645.4,20.23
776,12,Wedding,Mitte,True,2023,2023-02-28,Apartment,True,68.5,1163.32,1403.28,16.98
777,8,Pankow,Pankow,False,2023,2023-11-03,Apartment,True,39.9,590.87,715.17,14.81
778,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-02-01,Apartment,False,76.0,1207.76,1460.88,15.89
779,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-12-05,Room,True,22.1,523.17,669.24,23.67
780,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-06-03,Apartment,True,65.8,1310.38,1543.29,19.91
781,8,Pankow,Pankow,False,2023,2023-06-26,Apartment,False,80.9,1071.52,1346.26,13.24
782,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-02-01,Apartment,False,60.5,1053.41,1266.2,17.41
783,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-02-26,Apartment,False,35.0,546.55,673.63,15.62
784,7,Neukölln,Neukölln,True,2023,2023-07-15,Apartment,True,70.1,1185.9,1402.83,16.92
785,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-07-04,Apartment,False,58.7,830.93,1012.67,14.16
786,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-01-09,Room,False,23.4,378.86,494.09,16.19
787,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-11-25,Apartment,False,56.8,1030.7,1191.23,18.15
788,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-08-21,Apartment,False,69.8,1126.42,1357.52,16.14
789,12,Wedding,Mitte,True,2023,2023-01-04,Room,False,19.4,279.44,410.55,14.4
790,8,Pankow,Pankow,False,2023,2023-10-23,Apartment,False,70.6,831.9,1084.92,11.78
791,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-02-10,Room,True,20.8,433.19,588.47,20.83
792,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-09-22,Apartment,False,78.0,1359.81,1593.93,17.43
793,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-12-09,Apartment,False,47.3,793.59,951.92,16.78
794,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-10-01,Apartment,False,64.0,1070.48,1298.53,16.73
795,5,Mitte,Mitte,True,2023,2023-05-31,Apartment,False,58.5,1101.2,1284.24,18.82
796,7,Neukölln,Neukölln,True,2023,2023-05-14,Room,False,22.4,354.34,501.67,15.82
797,5,Mitte,Mitte,True,2023,2023-11-16,Apartment,False,63.6,1181.33,1372.93,18.57
798,5,Mitte,Mitte,True,2023,2023-05-24,Room,True,21.1,528.13,646.09,25.03
799,7,Neukölln,Neukölln,True,2023,2023-08-17,Apartment,True,40.6,677.22,794.39,16.68
800,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-06-25,Apartment,True,70.0,1376.25,1623.06,19.66
801,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-07-31,Apartment,False,76.1,1322.81,1583.64,17.38
802,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-06-26,Room,False,22.9,375.24,520.29,16.39
803,5,Mitte,Mitte,True,2023,2023-06-04,Apartment,False,40.8,693.62,820.46,17.0
804,6,Moabit,Mitte,True,2023,2023-08-31,Apartment,False,61.6,850.27,1058.79,13.8
805,7,Neukölln,Neukölln,True,2023,2023-12-14,Room,False,14.2,246.14,378.34,17.33
806,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-08-10,Apartment,False,37.1,615.88,739.19,16.6
807,8,Pankow,Pankow,False,2023,2023-12-02,Apartment,False,51.7,608.95,755.7,11.78
808,8,Pankow,Pankow,False,2023,2023-04-10,Room,False,24.5,366.12,504.61,14.94
809,12,Wedding,Mitte,True,2023,2023-02-04,Room,False,16.5,249.57,391.85,15.13
810,5,Mitte,Mitte,True,2023,2023-05-09,Room,False,23.6,465.98,610.62,19.74
811,9,Prenzlauer Berg,Pankow,True,2023,2023-04-22,Room,False,14.8,286.75,438.98,19.38
812,8,Pankow,Pankow,False,2023,2023-12-03,Apartment,False,41.0,535.84,653.38,13.07
813,4,Lichtenberg,Lichtenberg,False,2023,2023-08-28,Apartment,False,79.8,956.66,1194.3,11.99
814,4,Lichtenberg,Lichtenberg,False,2023,2023-12-08,Apartment,False,81.1,902.05,1156.24,11.12
815,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-01-31,Room,False,17.9,294.21,423.7,16.44
816,7,Neukölln,Neukölln,True,2023,2023-04-02,Apartment,True,57.0,1040.37,1228.43,18.25
817,4,Lichtenberg,Lichtenberg,False,2023,2023-05-13,Apartment,True,73.4,1015.33,1277.47,13.83
818,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-12-01,Room,True,24.2,537.78,672.18,22.22
819,4,Lichtenberg,Lichtenberg,False,2023,2023-01-02,Room,True,19.5,300.43,430.04,15.41
820,12,Wedding,Mitte,True,2023,2023-02-05,Apartment,False,58.9,745.15,945.7,12.65
821,12,Wedding,Mitte,True,2023,2023-10-02,Room,False,23.6,369.25,486.7,15.65
822,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-06-24,Room,True,14.8,339.59,468.03,22.95
823,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-07-16,Apartment,False,49.5,768.66,929.49,15.53
824,4,Lichtenberg,Lichtenberg,False,2023,2023-02-13,Room,False,26.6,372.55,500.72,14.01
825,4,Lichtenberg,Lichtenberg,False,2023,2023-07-19,Room,True,14.5,231.29,354.02,15.95
826,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-01-09,Apartment,False,60.0,1065.27,1274.11,17.75
827,5,Mitte,Mitte,True,2023,2023-09-25,Room,True,24.1,561.9,703.32,23.32
828,6,Moabit,Mitte,True,2023,2023-02-06,Apartment,False,61.8,909.15,1092.06,14.71
829,5,Mitte,Mitte,True,2023,2023-05-05,Apartment,False,36.0,697.76,816.8,19.38
830,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-11-09,Apartment,True,66.6,1088.41,1277.39,16.34
831,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-02-02,Apartment,True,75.9,1476.08,1726.86,19.45
832,9,Prenzlauer Berg,Pankow,True,2023,2023-12-17,Room,False,27.8,545.3,671.89,19.62
833,8,Pankow,Pankow,False,2023,2023-02-02,Apartment,True,83.2,1150.1,1391.89,13.82
834,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-05-05,Room,False,16.4,297.92,417.35,18.17
835,8,Pankow,Pankow,False,2023,2023-09-07,Room,True,25.9,466.85,579.55,18.03
836,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-09-01,Room,True,15.2,356.71,487.44,23.47
837,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-12-21,Room,True,17.8,291.93,411.78,16.4
838,5,Mitte,Mitte,True,2023,2023-06-04,Apartment,False,65.6,1098.41,1327.61,16.74
839,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-11-13,Room,False,16.7,315.0,470.96,18.86
840,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-04-17,Apartment,False,60.4,927.26,1127.41,15.35
841,7,Neukölln,Neukölln,True,2023,2023-03-23,Room,True,16.1,342.32,476.71,21.26
842,4,Lichtenberg,Lichtenberg,False,2023,2023-08-21,Apartment,True,53.2,707.21,883.04,13.29
843,5,Mitte,Mitte,True,2023,2023-02-06,Room,True,21.5,474.97,610.14,22.09
844,9,Prenzlauer Berg,Pankow,True,2023,2023-06-16,Apartment,False,51.3,824.27,996.6,16.07
845,9,Prenzlauer Berg,Pankow,True,2023,2023-04-23,Apartment,True,39.9,907.01,1030.22,22.73
846,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-08-21,Apartment,False,79.5,1221.0,1506.02,15.36
847,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-03-07,Room,True,24.1,576.89,697.99,23.94
848,5,Mitte,Mitte,True,2023,2023-06-25,Apartment,True,41.8,991.36,1112.75,23.72
849,9,Prenzlauer Berg,Pankow,True,2023,2023-03-29,Apartment,False,74.5,1296.07,1541.95,17.4
850,8,Pankow,Pankow,False,2023,2023-04-21,Apartment,False,39.3,513.67,639.05,13.07
851,8,Pankow,Pankow,False,2023,2023-05-07,Apartment,False,35.7,433.08,559.29,12.13
852,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-08-02,Room,True,27.0,628.66,781.08,23.28
853,5,Mitte,Mitte,True,2023,2023-09-03,Room,False,24.8,465.91,601.81,18.79
854,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-07-28,Apartment,False,47.0,566.21,695.99,12.05
855,9,Prenzlauer Berg,Pankow,True,2023,2023-12-27,Room,True,23.1,496.44,622.16,21.49
856,6,Moabit,Mitte,True,2023,2023-12-27,Apartment,False,36.2,506.5,631.2,13.99
857,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-11-18,Room,False,22.8,402.34,514.4,17.65
858,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-12-24,Room,False,21.4,384.42,530.3,17.96
859,8,Pankow,Pankow,False,2023,2023-01-29,Apartment,False,74.4,846.0,1109.58,11.37
860,12,Wedding,Mitte,True,2023,2023-11-13,Apartment,False,79.4,951.13,1195.61,11.98
861,5,Mitte,Mitte,True,2023,2023-06-21,Room,True,21.8,502.72,623.93,23.06
862,9,Prenzlauer Berg,Pankow,True,2023,2023-12-26,Apartment,False,71.9,1275.7,1529.8,17.74
863,9,Prenzlauer Berg,Pankow,True,2023,2023-08-05,Apartment,False,51.0,927.36,1090.72,18.18
864,7,Neukölln,Neukölln,True,2023,2023-09-30,Room,True,20.3,407.94,541.1,20.1
865,4,Lichtenberg,Lichtenberg,False,2023,2023-12-21,Apartment,False,57.6,651.58,844.88,11.31
866,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-02-09,Room,False,15.2,277.0,397.05,18.22
867,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-01-12,Room,True,16.1,330.89,485.73,20.55
868,7,Neukölln,Neukölln,True,2023,2023-11-27,Room,False,27.0,438.25,569.16,16.23
869,5,Mitte,Mitte,True,2023,2023-07-30,Room,True,26.2,632.21,773.22,24.13
870,8,Pankow,Pankow,False,2023,2023-10-08,Room,False,18.6,272.3,415.66,14.64
871,6,Moabit,Mitte,True,2023,2023-04-27,Apartment,False,79.9,1088.14,1364.62,13.62
872,6,Moabit,Mitte,True,2023,2023-11-13,Room,True,25.8,468.03,623.06,18.14
873,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-03-20,Apartment,True,83.7,1871.06,2151.43,22.35
874,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-10-15,Room,True,18.4,384.48,504.78,20.9
875,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-06-04,Room,True,18.8,312.54,431.86,16.62
876,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-06-13,Apartment,False,60.0,921.58,1111.31,15.36
877,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-08-31,Room,False,27.7,508.09,651.84,18.34
878,7,Neukölln,Neukölln,True,2023,2023-08-15,Apartment,False,84.7,1234.51,1528.39,14.58
879,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-06-07,Apartment,False,80.0,1156.61,1416.28,14.46
880,5,Mitte,Mitte,True,2023,2023-11-25,Room,False,20.2,383.08,497.56,18.96
881,9,Prenzlauer Berg,Pankow,True,2023,2023-08-17,Apartment,True,81.8,1577.66,1842.25,19.29
882,4,Lichtenberg,Lichtenberg,False,2023,2023-01-29,Apartment,True,60.6,808.57,1008.22,13.34
883,4,Lichtenberg,Lichtenberg,False,2023,2023-06-29,Room,True,26.0,415.83,540.64,15.99
884,7,Neukölln,Neukölln,True,2023,2023-08-01,Apartment,False,39.4,580.32,704.42,14.73
885,6,Moabit,Mitte,True,2023,2023-03-13,Room,False,27.6,443.3,595.64,16.06
886,8,Pankow,Pankow,False,2023,2023-10-30,Apartment,True,50.2,833.56,986.76,16.6
887,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-12-30,Room,False,26.8,453.1,590.11,16.91
888,8,Pankow,Pankow,False,2023,2023-06-04,Apartment,True,44.3,664.26,787.77,14.99
889,8,Pankow,Pankow,False,2023,2023-05-15,Room,False,20.5,275.09,387.2,13.42
890,7,Neukölln,Neukölln,True,2023,2023-08-02,Apartment,False,58.6,852.17,1060.4,14.54
891,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-02-04,Apartment,False,47.2,734.25,875.83,15.56
892,8,Pankow,Pankow,False,2023,2023-09-01,Apartment,False,63.3,828.94,1038.79,13.1
893,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-03-16,Apartment,True,71.6,945.03,1179.41,13.2
894,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-11-22,Apartment,False,52.9,752.2,914.87,14.22
895,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-02-18,Room,True,22.9,441.16,581.42,19.26
896,8,Pankow,Pankow,False,2023,2023-06-04,Apartment,False,78.6,1022.15,1286.75,13.0
897,7,Neukölln,Neukölln,True,2023,2023-01-07,Apartment,False,39.8,571.37,710.31,14.36
898,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-03-21,Apartment,True,59.2,1237.5,1405.76,20.9
899,12,Wedding,Mitte,True,2023,2023-09-30,Room,True,26.6,500.98,636.63,18.83
900,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-03-09,Apartment,False,40.7,481.84,596.56,11.84
901,5,Mitte,Mitte,True,2023,2023-06-25,Apartment,True,53.1,1304.5,1479.09,24.57
902,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-04-27,Apartment,True,75.7,1540.39,1758.26,20.35
903,7,Neukölln,Neukölln,True,2023,2023-09-05,Room,True,15.1,310.86,426.36,20.59
904,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-05-10,Room,True,25.1,497.87,615.22,19.84
905,5,Mitte,Mitte,True,2023,2023-04-16,Room,False,24.6,517.67,671.07,21.04
906,8,Pankow,Pankow,False,2023,2023-10-24,Apartment,True,52.6,767.93,957.17,14.6
907,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-02-04,Room,False,24.9,445.25,579.97,17.88
908,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-03-29,Apartment,False,61.4,1045.43,1267.57,17.03
909,12,Wedding,Mitte,True,2023,2023-09-01,Room,False,26.9,429.36,579.67,15.96
910,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-08-06,Apartment,True,68.7,1263.74,1513.34,18.4
911,9,Prenzlauer Berg,Pankow,True,2023,2023-09-24,Apartment,False,73.1,1200.11,1431.79,16.42
912,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-07-17,Apartment,True,49.4,1019.76,1177.56,20.64
913,7,Neukölln,Neukölln,True,2023,2023-07-28,Apartment,False,69.4,1042.01,1246.97,15.01
914,7,Neukölln,Neukölln,True,2023,2023-12-14,Apartment,False,77.8,1178.66,1448.8,15.15
915,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-12-04,Room,False,20.9,345.87,477.58,16.55
916,4,Lichtenberg,Lichtenberg,False,2023,2023-03-28,Room,True,19.6,316.61,470.25,16.15
917,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-08-06,Room,True,16.8,389.52,512.0,23.19
918,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-11-26,Apartment,False,73.3,888.53,1140.0,12.12
919,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-03-17,Room,False,27.3,501.54,636.55,18.37
920,6,Moabit,Mitte,True,2023,2023-01-28,Room,True,21.0,404.55,521.03,19.26
921,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-11-16,Apartment,True,44.0,895.98,1028.97,20.36
922,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-05-31,Apartment,False,61.0,998.76,1192.09,16.37
923,4,Lichtenberg,Lichtenberg,False,2023,2023-01-10,Apartment,False,62.1,759.06,960.05,12.22
924,5,Mitte,Mitte,True,2023,2023-08-15,Apartment,False,41.0,734.32,878.54,17.91
925,6,Moabit,Mitte,True,2023,2023-08-09,Room,True,23.2,486.27,605.66,20.96
926,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-10-11,Room,False,24.7,469.55,603.62,19.01
927,4,Lichtenberg,Lichtenberg,False,2023,2023-05-15,Apartment,False,63.1,686.2,862.89,10.87
928,6,Moabit,Mitte,True,2023,2023-10-30,Apartment,True,68.8,1234.2,1427.2,17.94
929,5,Mitte,Mitte,True,2023,2023-07-14,Room,True,25.3,634.44,774.57,25.08
930,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-05-01,Room,False,19.8,342.53,465.52,17.3
931,4,Lichtenberg,Lichtenberg,False,2023,2023-10-03,Room,True,23.6,397.29,516.93,16.83
932,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-01-11,Room,False,19.9,350.71,481.66,17.62
933,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-09-08,Apartment,True,50.8,747.39,891.56,14.71
934,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-06-03,Apartment,True,59.8,1304.06,1477.48,21.81
935,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-04-20,Apartment,True,66.8,1330.89,1565.71,19.92
936,7,Neukölln,Neukölln,True,2023,2023-10-24,Room,True,22.0,454.42,609.53,20.66
937,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-02-09,Apartment,True,63.3,1284.95,1478.81,20.3
938,4,Lichtenberg,Lichtenberg,False,2023,2023-08-01,Apartment,False,50.0,596.09,747.69,11.92
939,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-11-18,Room,False,23.4,403.57,555.21,17.25
940,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-05-18,Apartment,True,60.0,941.08,1156.74,15.68
941,4,Lichtenberg,Lichtenberg,False,2023,2023-11-17,Apartment,False,73.5,841.39,1080.96,11.45
942,5,Mitte,Mitte,True,2023,2023-08-11,Apartment,True,42.4,906.89,1034.95,21.39
943,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-05-27,Room,False,14.9,243.88,374.44,16.37
944,4,Lichtenberg,Lichtenberg,False,2023,2023-01-15,Room,False,17.3,228.39,347.14,13.2
945,9,Prenzlauer Berg,Pankow,True,2023,2023-04-14,Apartment,True,59.3,1347.59,1559.0,22.72
946,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-01-22,Room,True,25.1,550.27,691.26,21.92
947,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-07-28,Apartment,True,78.0,1078.17,1353.55,13.82
948,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-05-01,Apartment,False,54.8,897.96,1090.22,16.39
949,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-09-26,Apartment,False,41.0,691.91,826.08,16.88
950,7,Neukölln,Neukölln,True,2023,2023-07-19,Apartment,True,65.0,1174.76,1402.2,18.07
951,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-05-21,Apartment,False,45.9,508.91,643.98,11.09
952,6,Moabit,Mitte,True,2023,2023-02-27,Room,False,14.8,241.65,385.13,16.33
953,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-03-16,Apartment,False,47.3,701.86,865.32,14.84
954,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-12-06,Apartment,True,50.4,1029.46,1169.64,20.43
955,5,Mitte,Mitte,True,2023,2023-12-25,Apartment,False,47.0,857.31,999.64,18.24
956,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-01-05,Apartment,False,61.7,908.51,1102.75,14.72
957,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-06-02,Apartment,False,50.0,807.7,979.25,16.15
958,9,Prenzlauer Berg,Pankow,True,2023,2023-01-18,Apartment,True,56.9,1193.98,1383.46,20.98
959,7,Neukölln,Neukölln,True,2023,2023-06-20,Apartment,False,82.0,1154.66,1410.64,14.08
960,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-02-03,Room,False,15.4,205.76,329.5,13.36
961,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-01-27,Room,False,21.7,371.73,515.01,17.13
962,4,Lichtenberg,Lichtenberg,False,2023,2023-11-18,Apartment,False,74.6,808.14,1040.19,10.83
963,7,Neukölln,Neukölln,True,2023,2023-03-08,Room,True,16.2,329.98,479.36,20.37
964,8,Pankow,Pankow,False,2023,2023-05-14,Apartment,False,51.0,624.31,798.3,12.24
965,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-04-04,Apartment,False,75.0,1184.4,1418.63,15.79
966,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-10-13,Apartment,False,79.2,1128.79,1414.17,14.25
967,4,Lichtenberg,Lichtenberg,False,2023,2023-01-26,Apartment,True,39.4,549.21,687.77,13.94
968,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-10-18,Apartment,False,42.5,689.01,812.39,16.21
969,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-09-11,Room,False,24.8,488.81,638.04,19.71
970,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-07-15,Room,True,27.2,620.63,766.22,22.82
971,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-04-03,Room,True,17.0,410.03,530.55,24.12
972,10,Schöneberg,Tempelhof-Schöneberg,True,2023,2023-10-26,Apartment,True,83.8,1477.01,1726.19,17.63
973,4,Lichtenberg,Lichtenberg,False,2023,2023-04-19,Apartment,True,58.4,935.48,1116.98,16.02
974,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-01-27,Room,False,22.4,295.19,432.25,13.18
975,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2023,2023-11-03,Apartment,False,52.7,829.68,1006.42,15.74
976,11,Steglitz,Steglitz-Zehlendorf,False,2023,2023-07-09,Apartment,True,47.7,706.49,854.61,14.81
977,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-06-23,Apartment,False,64.0,1022.42,1227.44,15.98
978,6,Moabit,Mitte,True,2023,2023-03-07,Room,True,21.4,382.29,496.28,17.86
979,6,Moabit,Mitte,True,2023,2023-05-15,Apartment,False,72.4,1098.8,1316.34,15.18
980,8,Pankow,Pankow,False,2023,2023-09-09,Apartment,False,60.8,738.6,914.83,12.15
981,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2023,2023-01-28,Apartment,False,66.8,1102.85,1297.91,16.51
982,9,Prenzlauer Berg,Pankow,True,2023,2023-09-11,Room,False,16.3,309.9,427.12,19.01
983,5,Mitte,Mitte,True,2023,2023-03-17,Room,False,21.9,439.43,556.49,20.07
984,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2023,2023-10-16,Room,True,18.0,428.91,577.93,23.83
985,4,Lichtenberg,Lichtenberg,False,2023,2023-08-02,Apartment,False,83.6,972.94,1245.79,11.64
