listing_id,district_id,district_name,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,sample_size_total
1489,4,Prenzlauer Berg,Apartment,Yes,43,770,911,360
1490,4,Prenzlauer Berg,Apartment,No,50,797,958,360
1491,4,Prenzlauer Berg,Apartment,Yes,53,1108,1279,360
1492,4,Prenzlauer Berg,Apartment,Yes,46,863,1017,360
1493,4,Prenzlauer Berg,Apartment,No,51,725,886,360
1494,4,Prenzlauer Berg,Apartment,No,43,665,791,360
1495,4,Prenzlauer Berg,Apartment,No,67,1057,1295,360
1496,4,Prenzlauer Berg,Apartment,No,52,868,1015,360
1497,4,Prenzlauer Berg,Apartment,Yes,61,1289,1489,360
1498,4,Prenzlauer Berg,Apartment,No,58,886,1060,360
1499,4,Prenzlauer Berg,Apartment,Yes,78,1500,1736,360
1500,4,Prenzlauer Berg,Apartment,No,44,678,816,360
1501,4,Prenzlauer Berg,Apartment,No,62,1053,1251,360
1502,4,Prenzlauer Berg,Apartment,No,65,945,1172,360
1503,4,Prenzlauer Berg,Apartment,Yes,61,1073,1247,360
1504,4,Prenzlauer Berg,Apartment,No,56,930,1101,360
1505,4,Prenzlauer Berg,Apartment,No,61,823,1036,360
1506,4,Prenzlauer Berg,Apartment,No,52,769,932,360
1507,4,Prenzlauer Berg,Apartment,No,61,984,1203,360
1508,4,Prenzlauer Berg,Apartment,No,50,752,902,360
1509,4,Prenzlauer Berg,Apartment,Yes,38,799,914,360
1510,4,Prenzlauer Berg,Apartment,Yes,49,950,1124,360
1511,4,Prenzlauer Berg,Apartment,No,52,842,1011,360
1512,4,Prenzlauer Berg,Apartment,No,64,880,1086,360
1513,4,Prenzlauer Berg,Apartment,No,63,1065,1245,360
1514,4,Prenzlauer Berg,Apartment,Yes,80,1536,1824,360
1515,4,Prenzlauer Berg,Apartment,No,30,500,599,360
1516,4,Prenzlauer Berg,Apartment,No,44,652,787,360
1517,4,Prenzlauer Berg,Apartment,No,63,1060,1277,360
1518,4,Prenzlauer Berg,Apartment,No,39,527,638,360
1519,4,Prenzlauer Berg,Apartment,Yes,64,1257,1473,360
1520,4,Prenzlauer Berg,Apartment,No,58,971,1139,360
1521,4,Prenzlauer Berg,Apartment,No,39,605,734,360
1522,4,Prenzlauer Berg,Apartment,No,53,708,877,360
1523,4,Prenzlauer Berg,Apartment,Yes,50,931,1095,360
1524,4,Prenzlauer Berg,Apartment,No,58,837,1010,360
1525,4,Prenzlauer Berg,Apartment,Yes,49,866,1011,360
1526,4,Prenzlauer Berg,Apartment,No,51,694,837,360
1527,4,Prenzlauer Berg,Apartment,No,54,890,1043,360
1528,4,Prenzlauer Berg,Apartment,Yes,53,1074,1256,360
1529,4,Prenzlauer Berg,Apartment,Yes,33,678,796,360
1530,4,Prenzlauer Berg,Apartment,No,53,736,893,360
1531,4,Prenzlauer Berg,Apartment,Yes,45,763,890,360
1532,4,Prenzlauer Berg,Apartment,No,58,952,1153,360
1533,4,Prenzlauer Berg,Apartment,No,63,1055,1235,360
1534,4,Prenzlauer Berg,Apartment,No,53,755,941,360
1535,4,Prenzlauer Berg,Apartment,Yes,79,1384,1666,360
1536,4,Prenzlauer Berg,Apartment,No,42,601,721,360
1537,4,Prenzlauer Berg,Apartment,No,54,748,914,360
1538,4,Prenzlauer Berg,Apartment,No,85,1296,1535,360
1539,4,Prenzlauer Berg,Apartment,No,62,910,1121,360
1540,4,Prenzlauer Berg,Apartment,No,64,1079,1275,360
1541,4,Prenzlauer Berg,Apartment,No,56,778,966,360
1542,4,Prenzlauer Berg,Apartment,No,37,570,686,360
1543,4,Prenzlauer Berg,Apartment,Yes,51,868,1014,360
1544,4,Prenzlauer Berg,Apartment,Yes,52,1036,1193,360
1545,4,Prenzlauer Berg,Apartment,Yes,64,1327,1544,360
1546,4,Prenzlauer Berg,Apartment,No,29,396,487,360
1547,4,Prenzlauer Berg,Apartment,Yes,44,771,910,360
1548,4,Prenzlauer Berg,Apartment,No,52,751,932,360
1549,4,Prenzlauer Berg,Apartment,No,42,578,727,360
1550,4,Prenzlauer Berg,Apartment,No,63,975,1181,360
1551,4,Prenzlauer Berg,Apartment,No,66,1007,1199,360
1552,4,Prenzlauer Berg,Apartment,Yes,46,880,1020,360
1553,4,Prenzlauer Berg,Apartment,No,56,797,958,360
1554,4,Prenzlauer Berg,Apartment,No,58,929,1109,360
1555,4,Prenzlauer Berg,Apartment,No,73,1003,1236,360
1556,4,Prenzlauer Berg,Apartment,Yes,52,996,1149,360
1557,4,Prenzlauer Berg,Apartment,No,59,907,1092,360
1558,4,Prenzlauer Berg,Apartment,No,63,871,1074,360
1559,4,Prenzlauer Berg,Apartment,No,35,584,684,360
1560,4,Prenzlauer Berg,Apartment,Yes,66,1236,1463,360
1561,4,Prenzlauer Berg,Apartment,No,64,916,1141,360
1562,4,Prenzlauer Berg,Apartment,No,52,865,1046,360
1563,4,Prenzlauer Berg,Apartment,No,40,568,688,360
1564,4,Prenzlauer Berg,Apartment,No,46,667,807,360
1565,4,Prenzlauer Berg,Apartment,Yes,32,584,696,360
1566,4,Prenzlauer Berg,Apartment,No,76,1225,1483,360
1567,4,Prenzlauer Berg,Apartment,No,65,925,1114,360
1568,4,Prenzlauer Berg,Apartment,No,45,742,877,360
1569,4,Prenzlauer Berg,Apartment,No,67,1055,1289,360
1570,4,Prenzlauer Berg,Apartment,No,83,1201,1434,360
1571,4,Prenzlauer Berg,Apartment,No,34,521,638,360
1572,4,Prenzlauer Berg,Apartment,No,37,523,650,360
1573,4,Prenzlauer Berg,Apartment,No,71,1120,1365,360
1574,4,Prenzlauer Berg,Apartment,No,57,821,1015,360
1575,4,Prenzlauer Berg,Apartment,Yes,34,638,758,360
1576,4,Prenzlauer Berg,Apartment,No,41,629,773,360
1577,4,Prenzlauer Berg,Apartment,Yes,49,977,1148,360
1578,4,Prenzlauer Berg,Apartment,No,48,713,864,360
1579,4,Prenzlauer Berg,Apartment,No,43,696,845,360
1580,4,Prenzlauer Berg,Apartment,No,40,596,711,360
1581,4,Prenzlauer Berg,Apartment,Yes,44,928,1067,360
1582,4,Prenzlauer Berg,Apartment,Yes,49,867,1018,360
1583,4,Prenzlauer Berg,Apartment,No,55,925,1089,360
1584,4,Prenzlauer Berg,Apartment,No,38,638,748,360
1585,4,Prenzlauer Berg,Apartment,Yes,65,1226,1443,360
1586,4,Prenzlauer Berg,Apartment,Yes,55,935,1107,360
1587,4,Prenzlauer Berg,Apartment,No,58,838,1000,360
1588,4,Prenzlauer Berg,Apartment,Yes,31,581,682,360
1589,4,Prenzlauer Berg,Apartment,No,43,599,747,360
1590,4,Prenzlauer Berg,Apartment,Yes,46,959,1096,360
1591,4,Prenzlauer Berg,Apartment,Yes,48,824,983,360
1592,4,Prenzlauer Berg,Apartment,No,61,850,1035,360
1593,4,Prenzlauer Berg,Apartment,No,48,815,963,360
1594,4,Prenzlauer Berg,Apartment,No,72,1087,1307,360
1595,4,Prenzlauer Berg,Apartment,Yes,59,1239,1444,360
1596,4,Prenzlauer Berg,Apartment,Yes,57,1094,1267,360
1597,4,Prenzlauer Berg,Apartment,No,32,482,596,360
1598,4,Prenzlauer Berg,Apartment,No,41,594,726,360
1599,4,Prenzlauer Berg,Apartment,Yes,50,933,1103,360
1600,4,Prenzlauer Berg,Apartment,No,34,507,611,360
1601,4,Prenzlauer Berg,Apartment,Yes,39,692,828,360
1602,4,Prenzlauer Berg,Apartment,No,51,813,977,360
1603,4,Prenzlauer Berg,Apartment,No,59,829,1026,360
1604,4,Prenzlauer Berg,Apartment,Yes,45,834,963,360
1605,4,Prenzlauer Berg,Apartment,No,62,1033,1225,360
1606,4,Prenzlauer Berg,Apartment,No,52,812,998,360
1607,4,Prenzlauer Berg,Apartment,No,36,559,666,360
1608,4,Prenzlauer Berg,Apartment,Yes,28,587,683,360
1609,4,Prenzlauer Berg,Apartment,No,35,584,684,360
1610,4,Prenzlauer Berg,Apartment,Yes,62,1293,1470,360
1611,4,Prenzlauer Berg,Apartment,No,29,428,523,360
1612,4,Prenzlauer Berg,Apartment,No,56,944,1105,360
1613,4,Prenzlauer Berg,Apartment,No,34,561,661,360
1614,4,Prenzlauer Berg,Apartment,Yes,66,1157,1356,360
1615,4,Prenzlauer Berg,Apartment,No,43,624,777,360
1616,4,Prenzlauer Berg,Apartment,No,60,1006,1191,360
1617,4,Prenzlauer Berg,Apartment,Yes,52,977,1161,360
1618,4,Prenzlauer Berg,Apartment,No,38,560,694,360
1619,4,Prenzlauer Berg,Apartment,No,43,609,731,360
1620,4,Prenzlauer Berg,Apartment,No,31,487,575,360
1621,4,Prenzlauer Berg,Apartment,No,60,988,1176,360
1622,4,Prenzlauer Berg,Apartment,No,45,762,896,360
1623,4,Prenzlauer Berg,Apartment,Yes,42,773,911,360
1624,4,Prenzlauer Berg,Apartment,Yes,46,854,985,360
1625,4,Prenzlauer Berg,Apartment,No,56,873,1048,360
1626,4,Prenzlauer Berg,Apartment,No,35,550,666,360
1627,4,Prenzlauer Berg,Apartment,No,44,656,813,360
1628,4,Prenzlauer Berg,Apartment,No,49,739,906,360
1629,4,Prenzlauer Berg,Apartment,Yes,28,571,664,360
1630,4,Prenzlauer Berg,Apartment,No,52,702,879,360
1631,4,Prenzlauer Berg,Apartment,No,48,796,959,360
1632,4,Prenzlauer Berg,Apartment,No,46,693,822,360
1633,4,Prenzlauer Berg,Apartment,No,46,705,860,360
1634,4,Prenzlauer Berg,Apartment,No,65,1096,1299,360
1635,4,Prenzlauer Berg,Apartment,No,54,779,967,360
1636,4,Prenzlauer Berg,Apartment,No,57,836,1017,360
1637,4,Prenzlauer Berg,Apartment,No,57,772,957,360
1638,4,Prenzlauer Berg,Apartment,Yes,37,691,819,360
1639,4,Prenzlauer Berg,Apartment,Yes,54,1133,1321,360
1640,4,Prenzlauer Berg,Apartment,No,35,505,616,360
1641,4,Prenzlauer Berg,Apartment,No,49,821,984,360
1642,4,Prenzlauer Berg,Apartment,No,50,835,1000,360
1643,4,Prenzlauer Berg,Apartment,No,58,848,1035,360
1644,4,Prenzlauer Berg,Apartment,No,60,799,977,360
1645,4,Prenzlauer Berg,Apartment,No,61,876,1071,360
1646,4,Prenzlauer Berg,Apartment,No,45,744,873,360
1647,4,Prenzlauer Berg,Apartment,Yes,68,1305,1548,360
1648,4,Prenzlauer Berg,Apartment,No,43,699,836,360
1649,4,Prenzlauer Berg,Apartment,No,39,616,743,360
1650,4,Prenzlauer Berg,Apartment,No,48,744,911,360
1651,5,Charlottenburg,Apartment,No,48,760,925,380
1652,5,Charlottenburg,Apartment,No,32,489,582,380
1653,5,Charlottenburg,Apartment,No,50,828,976,380
1654,5,Charlottenburg,Apartment,Yes,60,1172,1365,380
1655,5,Charlottenburg,Apartment,No,52,814,993,380
1656,5,Charlottenburg,Apartment,Yes,61,1122,1337,380
1657,5,Charlottenburg,Apartment,Yes,52,1063,1214,380
1658,5,Charlottenburg,Apartment,No,60,964,1156,380
1659,5,Charlottenburg,Apartment,No,48,728,886,380
1660,5,Charlottenburg,Apartment,No,48,675,816,380
1661,5,Charlottenburg,Apartment,Yes,75,1491,1721,380
1662,5,Charlottenburg,Apartment,No,64,1069,1273,380
1663,5,Charlottenburg,Apartment,No,66,987,1177,380
1664,5,Charlottenburg,Apartment,No,70,1211,1414,380
1665,5,Charlottenburg,Apartment,No,65,1103,1297,380
1666,5,Charlottenburg,Apartment,No,31,532,624,380
1667,5,Charlottenburg,Apartment,No,53,783,933,380
1668,5,Charlottenburg,Apartment,Yes,58,1066,1248,380
1669,5,Charlottenburg,Apartment,No,57,874,1057,380
1670,5,Charlottenburg,Apartment,Yes,55,1185,1342,380
1671,5,Charlottenburg,Apartment,No,60,1034,1228,380
1672,5,Charlottenburg,Apartment,No,73,1251,1484,380
1673,5,Charlottenburg,Apartment,Yes,50,938,1089,380
1674,5,Charlottenburg,Apartment,No,48,746,887,380
1675,5,Charlottenburg,Apartment,No,73,1247,1490,380
1676,5,Charlottenburg,Apartment,Yes,51,909,1057,380
1677,5,Charlottenburg,Apartment,Yes,43,932,1078,380
1678,5,Charlottenburg,Apartment,No,62,906,1110,380
1679,5,Charlottenburg,Apartment,Yes,48,1047,1192,380
1680,5,Charlottenburg,Apartment,No,55,930,1104,380
1681,5,Charlottenburg,Apartment,No,61,1010,1212,380
1682,5,Charlottenburg,Apartment,Yes,31,637,725,380
1683,5,Charlottenburg,Apartment,No,50,739,898,380
1684,5,Charlottenburg,Apartment,No,66,1133,1357,380
1685,5,Charlottenburg,Apartment,Yes,51,1120,1271,380
1686,5,Charlottenburg,Apartment,No,41,643,771,380
1687,5,Charlottenburg,Apartment,Yes,60,1098,1294,380
1688,5,Charlottenburg,Apartment,No,61,929,1129,380
1689,5,Charlottenburg,Apartment,No,44,691,843,380
1690,5,Charlottenburg,Apartment,No,85,1347,1637,380
1691,5,Charlottenburg,Apartment,No,41,646,791,380
1692,5,Charlottenburg,Apartment,No,48,695,845,380
1693,5,Charlottenburg,Apartment,No,67,1040,1242,380
1694,5,Charlottenburg,Apartment,No,46,723,874,380
1695,5,Charlottenburg,Apartment,Yes,73,1584,1844,380
1696,5,Charlottenburg,Apartment,No,58,853,1029,380
1697,5,Charlottenburg,Apartment,No,51,704,849,380
1698,5,Charlottenburg,Apartment,No,59,935,1123,380
1699,5,Charlottenburg,Apartment,No,64,1043,1264,380
1700,5,Charlottenburg,Apartment,No,56,965,1146,380
1701,5,Charlottenburg,Apartment,Yes,62,1115,1331,380
1702,5,Charlottenburg,Apartment,No,57,984,1185,380
1703,5,Charlottenburg,Apartment,No,59,824,1023,380
1704,5,Charlottenburg,Apartment,No,29,449,535,380
1705,5,Charlottenburg,Apartment,No,47,734,878,380
1706,5,Charlottenburg,Apartment,No,37,646,750,380
1707,5,Charlottenburg,Apartment,No,64,955,1173,380
1708,5,Charlottenburg,Apartment,No,50,804,946,380
1709,5,Charlottenburg,Apartment,No,56,816,997,380
1710,5,Charlottenburg,Apartment,Yes,40,743,882,380
1711,5,Charlottenburg,Apartment,No,47,666,804,380
1712,5,Charlottenburg,Apartment,No,54,946,1118,380
1713,5,Charlottenburg,Apartment,No,69,984,1192,380
1714,5,Charlottenburg,Apartment,No,36,618,745,380
1715,5,Charlottenburg,Apartment,No,46,772,936,380
1716,5,Charlottenburg,Apartment,No,62,979,1171,380
1717,5,Charlottenburg,Apartment,Yes,53,1024,1183,380
1718,5,Charlottenburg,Apartment,No,48,759,920,380
1719,5,Charlottenburg,Apartment,No,60,870,1048,380
1720,5,Charlottenburg,Apartment,Yes,42,896,1031,380
1721,5,Charlottenburg,Apartment,No,37,517,640,380
1722,5,Charlottenburg,Apartment,Yes,44,870,1007,380
1723,5,Charlottenburg,Apartment,No,51,802,963,380
1724,5,Charlottenburg,Apartment,Yes,75,1460,1726,380
1725,5,Charlottenburg,Apartment,No,49,768,912,380
1726,5,Charlottenburg,Apartment,Yes,51,1063,1244,380
1727,5,Charlottenburg,Apartment,No,56,922,1103,380
1728,5,Charlottenburg,Apartment,No,49,834,986,380
1729,5,Charlottenburg,Apartment,Yes,84,1522,1803,380
1730,5,Charlottenburg,Apartment,No,49,793,954,380
1731,5,Charlottenburg,Apartment,No,28,449,537,380
1732,5,Charlottenburg,Apartment,Yes,60,1083,1278,380
1733,5,Charlottenburg,Apartment,Yes,39,689,807,380
1734,5,Charlottenburg,Apartment,No,66,1016,1202,380
1735,5,Charlottenburg,Apartment,No,54,801,959,380
1736,5,Charlottenburg,Apartment,No,68,1169,1373,380
1737,5,Charlottenburg,Apartment,No,54,862,1029,380
1738,5,Charlottenburg,Apartment,No,47,686,854,380
1739,5,Charlottenburg,Apartment,No,56,862,1030,380
1740,5,Charlottenburg,Apartment,No,38,643,766,380
1741,5,Charlottenburg,Apartment,Yes,41,723,844,380
1742,5,Charlottenburg,Apartment,No,45,738,879,380
1743,5,Charlottenburg,Apartment,No,28,396,489,380
1744,5,Charlottenburg,Apartment,No,46,751,897,380
1745,5,Charlottenburg,Apartment,Yes,45,780,914,380
1746,5,Charlottenburg,Apartment,No,45,659,790,380
1747,5,Charlottenburg,Apartment,No,44,628,763,380
1748,5,Charlottenburg,Apartment,No,54,890,1052,380
1749,5,Charlottenburg,Apartment,No,42,665,792,380
1750,5,Charlottenburg,Apartment,Yes,56,1126,1328,380
1751,5,Charlottenburg,Apartment,No,34,497,605,380
1752,5,Charlottenburg,Apartment,Yes,72,1366,1589,380
1753,5,Charlottenburg,Apartment,No,35,594,709,380
1754,5,Charlottenburg,Apartment,Yes,34,640,736,380
1755,5,Charlottenburg,Apartment,No,52,795,968,380
1756,5,Charlottenburg,Apartment,Yes,65,1123,1328,380
1757,5,Charlottenburg,Apartment,No,41,633,761,380
1758,5,Charlottenburg,Apartment,No,47,769,937,380
1759,5,Charlottenburg,Apartment,No,67,951,1157,380
1760,5,Charlottenburg,Apartment,Yes,57,1136,1299,380
1761,5,Charlottenburg,Apartment,Yes,60,1188,1362,380
1762,5,Charlottenburg,Apartment,No,39,556,695,380
1763,5,Charlottenburg,Apartment,Yes,31,624,732,380
1764,5,Charlottenburg,Apartment,No,42,738,859,380
1765,5,Charlottenburg,Apartment,No,66,981,1207,380
1766,5,Charlottenburg,Apartment,No,57,797,980,380
1767,5,Charlottenburg,Apartment,No,72,1089,1324,380
1768,5,Charlottenburg,Apartment,No,57,904,1075,380
1769,5,Charlottenburg,Apartment,Yes,52,1104,1282,380
1770,5,Charlottenburg,Apartment,No,33,499,602,380
1771,5,Charlottenburg,Apartment,No,54,778,963,380
1772,5,Charlottenburg,Apartment,Yes,52,958,1133,380
1773,5,Charlottenburg,Apartment,No,51,831,1000,380
1774,5,Charlottenburg,Apartment,No,59,914,1103,380
1775,5,Charlottenburg,Apartment,No,68,1128,1325,380
1776,5,Charlottenburg,Apartment,No,54,892,1082,380
1777,5,Charlottenburg,Apartment,Yes,60,1075,1243,380
1778,5,Charlottenburg,Apartment,No,28,404,498,380
1779,5,Charlottenburg,Apartment,No,55,899,1053,380
1780,5,Charlottenburg,Apartment,No,58,825,1019,380
1781,5,Charlottenburg,Apartment,No,71,1119,1329,380
1782,5,Charlottenburg,Apartment,Yes,45,955,1113,380
1783,5,Charlottenburg,Apartment,Yes,40,799,921,380
1784,5,Charlottenburg,Apartment,No,58,947,1138,380
1785,5,Charlottenburg,Apartment,No,39,584,721,380
1786,5,Charlottenburg,Apartment,No,44,673,812,380
1787,5,Charlottenburg,Apartment,No,66,1154,1384,380
1788,5,Charlottenburg,Apartment,No,42,669,810,380
1789,5,Charlottenburg,Apartment,No,78,1339,1614,380
1790,5,Charlottenburg,Apartment,No,54,899,1076,380
1791,5,Charlottenburg,Apartment,No,48,721,858,380
1792,5,Charlottenburg,Apartment,No,53,735,898,380
1793,5,Charlottenburg,Apartment,No,32,461,564,380
1794,5,Charlottenburg,Apartment,No,47,683,837,380
1795,5,Charlottenburg,Apartment,No,62,1024,1221,380
1796,5,Charlottenburg,Apartment,No,62,1006,1210,380
1797,5,Charlottenburg,Apartment,No,52,787,959,380
1798,5,Charlottenburg,Apartment,Yes,70,1437,1652,380
1799,5,Charlottenburg,Apartment,No,56,960,1140,380
1800,5,Charlottenburg,Apartment,Yes,70,1398,1648,380
1801,5,Charlottenburg,Apartment,No,53,854,1006,380
1802,5,Charlottenburg,Apartment,Yes,61,1274,1460,380
1803,5,Charlottenburg,Apartment,Yes,62,1089,1275,380
1804,5,Charlottenburg,Apartment,Yes,46,922,1076,380
1805,5,Charlottenburg,Apartment,No,72,1086,1345,380
1806,5,Charlottenburg,Apartment,No,43,716,849,380
1807,5,Charlottenburg,Apartment,Yes,71,1405,1606,380
1808,5,Charlottenburg,Apartment,No,56,850,1027,380
1809,5,Charlottenburg,Apartment,Yes,55,1092,1246,380
1810,5,Charlottenburg,Apartment,Yes,52,1081,1232,380
1811,5,Charlottenburg,Apartment,No,50,867,1028,380
1812,5,Charlottenburg,Apartment,No,42,601,746,380
1813,5,Charlottenburg,Apartment,No,55,950,1133,380
1814,5,Charlottenburg,Apartment,No,43,605,731,380
1815,5,Charlottenburg,Apartment,No,41,637,757,380
1816,5,Charlottenburg,Apartment,No,65,1079,1295,380
1817,5,Charlottenburg,Apartment,No,58,827,1001,380
1818,5,Charlottenburg,Apartment,No,42,699,846,380
1819,5,Charlottenburg,Apartment,No,51,822,981,380
1820,5,Charlottenburg,Apartment,No,54,891,1069,380
1821,5,Charlottenburg,Apartment,Yes,42,744,879,380
1822,5,Charlottenburg,Apartment,No,35,577,684,380
1823,5,Charlottenburg,Apartment,No,65,1118,1324,380
1824,5,Charlottenburg,Apartment,Yes,45,781,907,380
1825,5,Charlottenburg,Apartment,Yes,52,980,1127,380
1826,5,Charlottenburg,Apartment,No,60,960,1139,380
1827,5,Charlottenburg,Apartment,No,75,1241,1507,380
1828,5,Charlottenburg,Apartment,No,41,590,713,380
1829,5,Charlottenburg,Apartment,No,61,900,1082,380
1830,5,Charlottenburg,Apartment,No,57,797,976,380
1831,5,Charlottenburg,Apartment,Yes,53,976,1163,380
1832,5,Charlottenburg,Apartment,No,33,526,628,380
1833,5,Charlottenburg,Apartment,Yes,71,1375,1627,380
1834,5,Charlottenburg,Apartment,No,45,677,806,380
1835,5,Charlottenburg,Apartment,Yes,47,855,993,380
1836,5,Charlottenburg,Apartment,No,36,558,679,380
1837,5,Charlottenburg,Apartment,No,64,1020,1203,380
1838,5,Charlottenburg,Apartment,Yes,48,933,1091,380
1839,5,Charlottenburg,Apartment,No,52,740,898,380
1840,5,Charlottenburg,Apartment,Yes,67,1377,1580,380
1841,5,Charlottenburg,Apartment,No,28,430,511,380
1842,5,Charlottenburg,Apartment,No,50,726,874,380
1843,5,Charlottenburg,Apartment,No,45,681,837,380
1844,5,Charlottenburg,Apartment,Yes,39,677,814,380
1845,5,Charlottenburg,Apartment,No,80,1302,1567,380
1846,5,Charlottenburg,Apartment,No,74,1032,1266,380
1847,5,Charlottenburg,Apartment,Yes,64,1134,1324,380
1848,5,Charlottenburg,Apartment,No,54,825,993,380
1849,5,Charlottenburg,Apartment,No,52,875,1041,380
1850,5,Charlottenburg,Apartment,Yes,38,808,929,380
1851,5,Charlottenburg,Apartment,No,58,927,1102,380
1852,5,Charlottenburg,Apartment,No,48,808,980,380
1853,5,Charlottenburg,Apartment,No,55,840,1033,380
1854,5,Charlottenburg,Apartment,No,48,737,873,380
1855,5,Charlottenburg,Apartment,No,43,611,754,380
1856,5,Charlottenburg,Apartment,No,56,924,1084,380
1857,5,Charlottenburg,Apartment,Yes,45,951,1098,380
1858,5,Charlottenburg,Apartment,No,58,873,1041,380
1859,5,Charlottenburg,Apartment,No,84,1272,1532,380
1860,5,Charlottenburg,Apartment,Yes,56,1136,1300,380
1861,5,Charlottenburg,Apartment,Yes,40,808,950,380
1862,5,Charlottenburg,Apartment,Yes,48,890,1027,380
1863,5,Charlottenburg,Apartment,No,45,773,923,380
1864,5,Charlottenburg,Apartment,No,54,915,1068,380
1865,5,Charlottenburg,Apartment,No,48,685,842,380
1866,5,Charlottenburg,Apartment,No,61,847,1019,380
1867,5,Charlottenburg,Apartment,No,63,1104,1289,380
1868,5,Charlottenburg,Apartment,No,50,862,1008,380
1869,5,Charlottenburg,Apartment,Yes,53,1098,1255,380
1870,5,Charlottenburg,Apartment,No,54,787,948,380
1871,5,Charlottenburg,Apartment,No,69,1157,1394,380
1872,5,Charlottenburg,Apartment,No,48,815,958,380
1873,5,Charlottenburg,Apartment,No,41,583,705,380
1874,5,Charlottenburg,Apartment,Yes,38,737,847,380
1875,5,Charlottenburg,Apartment,Yes,64,1131,1339,380
1876,5,Charlottenburg,Apartment,Yes,66,1251,1449,380
1877,5,Charlottenburg,Apartment,No,51,866,1035,380
1878,5,Charlottenburg,Apartment,No,52,760,938,380
1879,5,Charlottenburg,Apartment,Yes,80,1552,1808,380
1880,5,Charlottenburg,Apartment,Yes,46,977,1121,380
1881,5,Charlottenburg,Apartment,No,46,779,927,380
1882,5,Charlottenburg,Apartment,No,35,590,706,380
1883,5,Charlottenburg,Apartment,No,47,790,932,380
1884,5,Charlottenburg,Apartment,No,49,835,1010,380
1885,5,Charlottenburg,Apartment,No,41,676,819,380
1886,5,Charlottenburg,Apartment,No,51,729,879,380
1887,5,Charlottenburg,Apartment,No,52,875,1035,380
1888,5,Charlottenburg,Apartment,No,53,777,949,380
1889,5,Charlottenburg,Apartment,No,36,626,755,380
1890,5,Charlottenburg,Apartment,No,61,843,1030,380
1891,5,Charlottenburg,Apartment,No,78,1204,1468,380
1892,5,Charlottenburg,Apartment,Yes,33,676,775,380
1893,5,Charlottenburg,Apartment,No,69,1048,1259,380
1894,5,Charlottenburg,Apartment,No,73,1045,1256,380
1895,5,Charlottenburg,Apartment,Yes,65,1414,1599,380
1896,5,Charlottenburg,Apartment,Yes,67,1436,1647,380
1897,5,Charlottenburg,Apartment,Yes,56,1106,1267,380
1898,5,Charlottenburg,Apartment,No,53,769,942,380
1899,5,Charlottenburg,Apartment,No,46,774,910,380
1900,5,Charlottenburg,Apartment,Yes,50,979,1150,380
1901,5,Charlottenburg,Apartment,No,29,507,598,380
1902,5,Charlottenburg,Apartment,Yes,52,965,1121,380
1903,5,Charlottenburg,Apartment,No,53,789,942,380
1904,5,Charlottenburg,Apartment,No,37,602,706,380
1905,5,Charlottenburg,Apartment,No,48,804,976,380
1906,5,Charlottenburg,Apartment,No,58,882,1047,380
1907,5,Charlottenburg,Apartment,No,57,902,1067,380
1908,5,Charlottenburg,Apartment,No,51,840,998,380
1909,5,Charlottenburg,Apartment,No,58,870,1057,380
1910,5,Charlottenburg,Apartment,No,49,829,1003,380
1911,5,Charlottenburg,Apartment,No,45,742,882,380
1912,5,Charlottenburg,Apartment,Yes,58,1216,1384,380
1913,5,Charlottenburg,Apartment,No,44,669,794,380
1914,5,Charlottenburg,Apartment,No,28,459,542,380
1915,5,Charlottenburg,Apartment,No,58,907,1099,380
1916,5,Charlottenburg,Apartment,No,58,863,1059,380
1917,5,Charlottenburg,Apartment,Yes,43,790,928,380
1918,5,Charlottenburg,Apartment,Yes,46,872,1015,380
1919,5,Charlottenburg,Apartment,No,39,593,723,380
1920,5,Charlottenburg,Apartment,No,45,669,797,380
1921,5,Charlottenburg,Apartment,No,47,816,973,380
1922,5,Charlottenburg,Apartment,No,37,546,651,380
1923,5,Charlottenburg,Apartment,Yes,42,758,876,380
1924,5,Charlottenburg,Apartment,No,46,732,879,380
1925,5,Charlottenburg,Apartment,Yes,30,559,664,380
1926,5,Charlottenburg,Apartment,No,59,856,1064,380
1927,5,Charlottenburg,Apartment,No,60,909,1105,380
1928,5,Charlottenburg,Apartment,No,28,442,531,380
1929,5,Charlottenburg,Apartment,No,57,806,998,380
1930,5,Charlottenburg,Apartment,No,68,1143,1342,380
1931,5,Charlottenburg,Apartment,No,64,887,1083,380
1932,5,Charlottenburg,Apartment,No,66,1078,1294,380
1933,5,Charlottenburg,Apartment,Yes,65,1197,1411,380
